title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2897,Terror Man,ACTION,"HAN DONG-WOO,KO JIN-HO",SATURDAY,67,88978,9.76,2740634,286007,ONGOING,False,"Jeongwoo Min memiliki kemampuan khusus, yang memungkinkan dirinya untuk melihat setiap kesialan yang akan terjadi. Dengan kekuatannya, Jeongwoo memutuskan untuk menjadi teroris agar bisa menyelamatkan orang-orang dari kesialan yang akan menimpa mereka!"
2888,30 Minute Walk,ROMANCE,ondo,THURSDAY,67,111607,9.83,4796693,772537,ONGOING,False,"Seongeun pulang searah dengan seorang cowok yang sangat pendiam. Di sekolah, cowok ini nyaris nggak pernah bicara! Bukannya sombong, tapi Seongeun tahu sifat cowok ini memang kaku dan tidak banyak omong. Bisakah pertemanan mereka terus berjalan? Romance gemas yang tulus!"
2887,Proper Dating Guide,ROMANCE,Namsoo,TUESDAY,67,92798,9.78,3138011,508141,ONGOING,False,"Kisah cinta di kampus yang kocak dan ringan! Bareum adalah mahasiswi yang selalu melakukan segala hal sesuai jadwal. Tetapi, ada satu hal yang tidak bisa dilakukannya sesuai jadwal: punya pacar! Ketika bertemu seorang senior ganteng, Bareum bertekad untuk mendekatinya. Apakah ia akan berhasil mendapatkan senior itu sesuai rencana?"
2796,SAMADHI,ACTION,"LEE WONSIK,Ggulchan",MONDAY,38,138989,9.43,4915528,440593,COMPLETED,False,"Awalnya dia hanya manusia biasa, namun tiba-tiba dia memiliki kemampuan super. Dengan begini, dia tidak bisa menjalani hidup seperti orang lain, padahal keinginannya adalah untuk menjadi orang normal pada umumnya..."
2795,Summer Rain,ROMANCE,kiyoshin_,SATURDAY,45,194976,9.69,6742409,724501,ONGOING,False,"Banyak hal aneh terjadi saat hujan panas. Salah satunya dialami Kay, seorang gadis SMA yang merasa pernah berjumpa dengan seorang pangeran dari kerajaan antah berantah. Apakah yang dialaminya nyata?"
2794,Sub Complex,ROMANCE,soi,THURSDAY,47,84920,9.56,2881754,444748,COMPLETED,False," Wajib baca kalau suka komik romantis yang kocak! Yeon-i punya penyakit ""sub complex"" yaitu selalu jatuh cinta pada tokoh pendukung pria di komik yang ia baca. Sayangnya, di komik itu tokoh pendukung prianya mati! Jadi, waktu Yeon-i masuk ke dalam komik, ia bertekad akan membalas cinta si tokoh pendukung dan mengabaikan si tokoh utama pria. Apakah rencananya bakal mulus?"
2793,The Evil,THRILLER,"Gwangtanto,Maduru",WEDNESDAY,46,78157,9.55,2672680,322905,COMPLETED,False,"Bonggang, tokoh utama yang bisa melihat pikiran orang lain dengan matanya sendiri.
Suatu hari, dia melihat hati terdalam senior Jo Hoon yang paling populer di kuliah.
Tetapi yang dia temukan adalah...penampilan lain senior, yaitu seorang pembunuh
yang penuh dengan niat mengerikan."
2792,Just a Girl He Knows,ROMANCE,Honey B,TUESDAY,68,120627,9.66,3988630,495053,ONGOING,False,"Suatu hari, Hayoung mendadak dikembalikan ke masa SMA. Dengan kesempatan ini, apakah Hayoung bisa mendapatkan hati dari cinta pertamanya walaupun Hayoung bukan siapa-siapa untuk orang itu?"
2791,Neon Revenge,ACTION,"Gisong,NemGa",MONDAY,67,190208,9.72,8132112,803320,ONGOING,False,"Tidak akan ada yang menyangka bahwa Seongbin Cha yang terlihat lemah sebenarnya adalah Neon Mask, pahlawan internet yang populer dengan mengalahkan bully yang melakukan kekerasan dan penindasan di ViewTube. Dia tidak akan beristirahat sampai dia memberantas semua bully di negara ini! "
2790,Meow Man,ROMANCE,Olso,SATURDAY,69,53808,9.47,1713871,274288,ONGOING,False,"Bagaimana jika pacar impianmu ternyata adalah... seekor kucing?
"
2789,Eyes,THRILLER,Jeong Summer,FRIDAY,66,64290,9.67,3173958,423361,ONGOING,False,"Setelah Juan Seo merasa diawasi setiap hari di sekolah, ia juga menyadari keberadaan 'Manusia Burung' Kini, dia tahu bahwa ada sebuah masalah dan perkelahian besar yang tidak dapat dihindarkan!"
2788,Agatha,ROMANTIC_FANTASY,Lee da in,WEDNESDAY,61,115331,9.39,4443203,491566,ONGOING,False,"Katanya, Ratu Agatha adalah tiran jahat pembunuh suaminya sendiri, kanibal, sesat, penyembah setan, yang kehilangan kewarasan akibat kekejiannya sendiri. Benarkah? Apakah sebenarnya Ratu Agatha hanya mengimpikan cinta dan kebebasan? Berapa yang harus dibayarnya untuk itu?"
2787,Don't Pretend to Know Me!,ROMANCE,fee1,TUESDAY,51,156066,9.54,6038081,736578,COMPLETED,False,Doeun yang pulang kampung setelah 3 tahun akhirnya bertemu kembali dengan teman-teman masa kecilnya yang kini sudah tumbuh besar menjadi anak-anak populer. Kisah romantis reverse harem dengan teman masa kecil!
2786,One Night with Emperor,ROMANTIC_FANTASY,"Bloomyy,INUS,Seunghyun Cha",MONDAY,70,588956,9.64,33145283,2672383,ONGOING,False,"Patah hati karena dicampakkan tunangannya, Penelope menghabiskan malam dengan seorang pria tampan. Ternyata, dia bukan pria biasa, melainkan Sang Kaisar yang paling berkuasa! Inikah berkah, atau tulah?"
2785,Survived Romance,HORROR,Lee Yeon,SUNDAY,59,206545,9.79,9225933,1381578,HIATUS,False,"Chaerin hidup kembali sebagai tokoh utama di dalam webnovel bergenre romantis, tapi tiba-tiba genrenya berubah jadi thriller?! 
Chaerin pun harus bertahan bersama dengan karakter-karakter pendukung lainnya! Webtoon baru dari author ""Make-Up Man""!"
2784,Friendly Rivalry,DRAMA,"CHAE-YUN SONG,JAE-YEONG SIM",SATURDAY,70,184996,9.66,9068711,1161737,ONGOING,False,"Seulgi baru pindah ke tempat berkumpulnya 1% pelajar terbaik korea selatan hanya untuk masuk fakultas kedokteran Universitas Korea. Salah satu teman baru, Jay, entah kenapa menyarankan untuk bersaing secara sehat sambil membantu Seulgi. Apakah Seulgi dan Jay  bisa masuk ke universitas yang mereka mau?"
2783,My Girlfriend is a Goldfish,ROMANCE,Nan Nan,FRIDAY,56,49710,9.47,2322092,280987,ONGOING,False,"Joe adalah seorang pemuda miskin yang berjuang meneruskan usaha burger peninggalan ayahnya. Tetapi, keberuntungan tidak pernah berpihak padanya... sampai suatu hari ia mendapat ikan mas koki yang bisa berubah jadi gadis cantik pembawa hoki!"
2782,Ambivalent,ACTION,Dedy Koerniawan,THURSDAY,24,76236,9.7,2325674,220312,COMPLETED,False,"""Siapa sangka hukum Tuhan turun dengan sosok secantik dirimu.""
Santo, ketua geng yang banyak mengalahkan orang di tawuran antar pelajar tiba-tiba dikalahkan oleh seorang gadis yang imut Rina! Perasaan ingin menang atau cinta? Manakah yang akan dia pilih?!


"
2781,Sucker Trick,DRAMA,LIM,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,24565,9.18,527812,57739,COMPLETED,True,"Sesosok mahluk yang istimewa dan memiliki kekuatan, ditutupi dalam nama ""Pesulap."" Pertunjukkan akan segera dimulai, dan pertanyaannya adalah...Apakah kamu percaya akan adanya sulap?"
2780,Kitty and the Angel,ROMANCE,"Momoko,Mamulda","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",4,161091,9.02,3667689,293317,COMPLETED,True,"Aku membawa kucing ke rumah tapi justru muncul wanita cantik?!
Hayoon mencoba mengusirnya, tapi dia mengaku sebagai malaikat dan mau tinggal untuk melindungi Hayoon. Hayoon pun mempekerjakan wanita ini sebagai managernya. 
Tapi apa benar dia malaikat pelindung sungguhan?"
2779,The Greatest Wolf of My Life,ROMANCE,"Ran,Kim Byeonggawan","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",5,53413,9.34,2067107,215937,COMPLETED,True,"Kenapa kok harus hari ini aku membuat kesalahan pada Idol laki-laki yang populer itu, belum lagi aku juga ketemu cowok yang mencintaiku 10 tahun yang lalu. Cinta segitiga yang bikin deg-degan akan dimulai!!"
2778,Nevertheless,ROMANCE,jungseoa,SUNDAY,4,318110,9.37,13973727,702974,COMPLETED,True,"Kisah antara Nabi yang tidak percaya dengan ""cinta"" tetapi ingin berpacaran
bersama Jaeon yang tidak ingin berpacaran namun selalu menggoda Nabi
Ayo baca ""Nevertheless"" sambil nonton drama-nya! "
2777,THE STAIRWAY OF TIME,ROMANCE,"Joo Young Ha,Zenyu",SATURDAY,72,140466,9.41,4734746,468328,ONGOING,False,Kembali ke 14 tahun lalu untuk putus denganmu!
2673,Game of Doppelganger,THRILLER,"Kingsenal,MJ",FRIDAY,61,111786,9.63,4525285,590378,COMPLETED,False,"Setelah memungut sebuah telur di lorong sekolah, aku sekarang bisa melihat kembaranku... Tapi, ternyata kembaranku akan membunuhku?!"
2672,Wanna Live Sweet,ROMANCE,"Kahyun,Mul",THURSDAY,4,219689,9.42,11998338,855789,COMPLETED,True,"Suyeon, seorang mahasiswi yang terikat pernikahan kontrak akhirnya ingin bercerai. Jihyeok, suaminya, bilang ""Mari kita berusaha mengembalikan hubungan kita supaya tidak menyesal, biar bagaimanapun kita akan bercerai.""
Dan dia tiba-tiba berubah seperti saat baru pacaran! Kenapa hati Suyeon kini jadi berdebar walaupun tidak mau mengakuinya…
Wanita yang menginginkan cinta yang manis dan laki-laki yang tidak bisa melepaskannya.
Apakah mereka bisa menjadi suami dan istri yang sesungguhnya?"
2671,Impian Jingga,ROMANCE,theterm,WEDNESDAY,59,85415,9.72,3516264,573070,ONGOING,False,"Apakah Jingga, salah satu temannya Pelangi, bisa memahami apa itu cinta dan membuat webtoon romantis yang bagus?!"
2670,BAD GUY,COMEDY,DOOMS,TUESDAY,72,698038,9.71,42891355,2534811,ONGOING,False,"Sepuluh tahun berusaha untuk menjadi tipe ideal cewek yang disukai karena dia suka cowok yang baik hati. 
Tapi, Kok dia mendadak bilang suka seorang Bad Boy...?! Mulai hari ini aku... terlahir kembali menjadi Bad boy!"
2669,Jungle Juice,ACTION,"Hyeong Eun,Juder",MONDAY,73,287520,9.81,15902034,1724044,ONGOING,False,"Jang Suchan adalah seorang mahasiswa cerdas dan tampan yang disukai oleh banyak orang. Namun di balik penampilannya yang sempurna, dia menyembunyikan sayap serangga yang tumbuh di tubuhnya sejak dia menggunakan spray ""Jungle Juice."" Kehidupannya hancur sejak dirinya tidak sengaja mengungkapkan rahasianya ke publik. Ketika semua harapan terasa sirna, Suchan menemukan dunia baru dimana manusia serangga saling hidup satu sama lainnya selayaknya manusia biasa. Namun di dunia baru ini, yang kuatlah yang akan bertahan!"
2668,Who's Mr. President?,DRAMA,"S.M.S,KING Productions",SUNDAY,66,577285,9.91,33688514,4565395,ONGOING,False,"Selamat datang di SMA Krisopras, sekolah elit yang dikenal sebagai sekolah terbaik se-nusantara! Tapi kok aneh ya... kenapa SMA elit ini merahasiakan identitas setiap anggota OSIS nya?"
2667,Lore Olympus,ROMANCE,Rachel Smythe,"TUESDAY,SATURDAY",143,55519,9.03,3968032,626955,ONGOING,False,Diangkat dari mitologi legendaris. Romansa fantasi antara Dewi Persephone dan Raja Dunia Bawah Hades. Webtoon terpopuler di seluruh dunia kini hadir dalam bahasa Indonesia!
2666,People Don't Change!,ROMANTIC_FANTASY,"yeomra,gu_ilha,Patbingsu",FRIDAY,73,365436,9.66,15231495,1611747,ONGOING,False,"Aku adalah manusia pertama yang dibuat oleh Tuhan. Aku tidak pernah memberi kasih sayang ke orang lain karena aku merasa jika aku yang harus dicintai mereka. 
Namun Tuhan memberikanku pertanyaan dan aku tidak bisa mati sampai bisa menjawabnya! Dan tiba-tiba... Aku dihidupkan kembali ke dalam tubuh seorang putri yang masih bayi?!"
2665,SCRAMBLED: Journeylism,DRAMA,Lintankleen,THURSDAY,51,170014,9.8,7211473,1211197,HIATUS,False,"Visi adalah seorang siswi SMA yang pemalu. Saat memutuskan untuk mengikuti ekstrakurikuler jurnalistik di sekolahnya, dia malah mendapatkan tugas membuat artikel tentang 5 cowok terganteng di sekolahnya! Sial (atau untung?) banget... cowok yang ditaksir Visi juga termasuk di dalamnya!"
2664,My Roommate is a Gumiho,ROMANCE,NA,WEDNESDAY,73,215371,9.72,8214436,808754,ONGOING,False,"Seorang Gumiho (ganteng) sudah berusaha untuk menjadi manusia selama 900 tahun, tetapi batu kelereng Gumiho itu telah diambil oleh seorang mahasiswi!
Untuk menyelesaikan masalah ini, Gumiho menawarkan pada si mahasiswi untuk tinggal bersamanya…"
2663,How to Live as a Lady,ROMANTIC_FANTASY,"Ink.,Sung Heyrim",TUESDAY,73,407290,9.74,23932383,2613854,ONGOING,False,"Aku yang seorang kesatria, ditusuk oleh sahabat terdekatku. Ketika sadar, aku menjadi putri bangsawan di negara musuh!
Waktu sudah berlalu 3 tahun sejak perang dan aku sekarang terperangkap di tubuh asing dan lemah ini.
Aku harus bertahan hidup sebagai Lucipella Aiden, seorang wanita bangsawan, dan mencari tahu apa yang sebenarnya terjadi!"
2662,Just for a Meowment,ROMANCE,kkanaria,MONDAY,74,291341,9.66,14534186,1453695,ONGOING,False,"Myohee nekat lompat dari atas gedung karena terlilit hutang. Namun, dia malah bertemu malaikat maut yang memberinya kesempatang hidup 100 hari lagi sebagai... seekor kucing!"
2661,Second Life of a Gangster,ACTION,"SAYEOL,yerang,OH KISOO",SUNDAY,74,160147,9.67,8947161,704873,ONGOING,False,"Jungseok melakukan hal-hal yang terburuk demi organisasi preman yang dia pimpin. Tetapi ternyata pada akhir kehidupannya, dia dihabisi oleh bawahannya sendiri...?!
Sekarang di kehidupan keduanya, Jungseok memutuskan untuk hidup lebih baik!"
2660,I Picked Up a Second Lead After the Ending,ROMANTIC_FANTASY,"Hwang DoTol,jungseoa",SATURDAY,74,272996,9.79,17301129,2256777,ONGOING,False,"Karakter yang paling aku suka di novel yang aku masuki  adalah cowok yang jadi Second Lead!
Tapi, kok dia malah jadi cowok jutek karena dulu dibuang oleh karakter utama wanita?!
Apakah aku bisa mengambil hati cowok ini..?!"
2659,Ganda,FANTASY,"Nikki Dibya Wardhana,Linka08",FRIDAY,50,67079,9.72,2261354,285067,COMPLETED,False,"Rika, mahasiswi yang sedang bimbang dengan tujuan hidupnya ingin menjadi penerus Ganda, petarung yang melindungi kampus UBR dari makhluk bernama Jinn yang menyerang orang di malam hari. Namun jalan yang dipilih Ganda adalah jalan yang penuh bahaya dan tidak bisa dijalani setengah-setengah!"
2658,Langit Merah Jambu,ROMANCE,By_Sir,THURSDAY,32,94414,9.58,2529528,237962,ONGOING,False,"Mentari yang gila kerja tiba-tiba saja harus sekantor dengan mantan paling menyakitkan baginya. Bisakah dia survive dengan kehadiran Bumi, si mantan paling menyebalkan di sisinya?"
2657,Although You are a Ghost,ROMANCE,"NN,OJ","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",41,123579,9.65,6675806,726538,COMPLETED,False,"""Hyeok"", seorang hantu yang bertahan hidup di dunia ini dengan 
mengambil energi dari orang lain, tetapi malah jatuh cinta sama Semin yang seorang wanita ini?!
Kisah cinta romantis antara hantu dan manusia yang bikin deg-degan!"
2656,Love You to Death,ROMANCE,"Helena Kwon,Danyeom",SUNDAY,60,178240,9.64,11650867,1164228,COMPLETED,False,"Anna, seorang pengurus pemakaman, harus membantu teman masa kecilnya si aktor terkenal Ryubin yang meninggal mendadak. Anehnya, Ryubin malah berubah menjadi mayat hidup yang masih bisa beraktivitas seperti manusia biasa. Anna harus menjaga agar tubuh Ryubin tidak membusuk! Sebuah cerita romantis yang ngeri-ngeri manis!"
2655,Kolang-Kaling,SLICE_OF_LIFE,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",33,129278,9.86,7559865,934578,COMPLETED,False,"Bingung berbuka dengan apa? Pakai Kolang-Kaling aja~
Kompilasi Ramadan yang kalian senangi!
Akan ada banyak cerita Ramadan yang manis dan menyentuh!"
2654,Toyboy's Charm,ROMANCE,"Na young,seungu",MONDAY,67,315654,9.49,25665603,2446894,COMPLETED,False,"Inju diputuskan oleh pacarnya tanpa alasan yang jelas. Demi mengembalikan mantan pacar, Inju merencanakan sesuatu. Langkah pertama adalah membuat sang mantan pacar cemburu! 
jadi, Inju mencoba untuk berpacaran dengan junior ganteng, Seoyun. Tetapi, Seoyun sudah naksir sama orang lain. 
Akhir cerita dari persekutuan kedua orang ini untuk memenangkan cinta adalah...?!"
2543,Return to Player,FANTASY,"UMKY,SEHON,INDEX",WEDNESDAY,76,143091,9.54,7455919,675438,ONGOING,False,"Dunia telah berubah menjadi game! Setelah 10 tahun, Sehan berhasil menyelesaikan segalanya. Tetapi, ia memilih untuk memulai permainan dari awal dan menjalaninya lagi. Bisakah ia menyelamatkan dunia dan menghancurkan sistem yang membuat dunia berubah itu?"
2542,Seven Years Later,DRAMA,"Tirapuw,hievasp",THURSDAY,58,526702,9.74,24908120,2636671,HIATUS,False,"Kala Maharani adalah seorang gadis biasa yang sering dikekang oleh ayahnya. Suatu saat, dia memilih kabur dari rumah untuk merayakan tahun baru 2014 di Bali. Namun, siapa sangka, dia tenggelam di laut dan diselamatkan oleh temannya yang bilang kalau waktu sudah berlalu sekitar tujuh tahun. Apa yang terjadi? Bagaimana dengan keluarganya dan sahabat-sahabatnya? Bisakah dia kembali lagi ke masanya?"
2541,"Anon, I Know You!",ROMANCE,LICO,TUESDAY,55,258624,9.63,14586471,1329918,COMPLETED,False,"Di aplikasi forum sekolah yang sedang trending, diam-diam ada banyak postingan menarik karena fitur anonim yang memungkinkan untuk menyembunyikan identitas masing-masing. Setelah mengalami kecelakaan kecil, Minjun dapat melihat semua nama asli dibalik pengguna forum tersebut. Lalu, dia melihat postingan Hayeong, teman yang ia suka, mengatakan bahwa pacarnya agak aneh...!

Anon, kenapa kau menulis seperti itu?!"
2540,The Blood of Madam Giselle,ROMANTIC_FANTASY,Lee Yunji,SUNDAY,58,382108,9.27,18021810,1431180,COMPLETED,False,"Suatu hari Madam Giselle menemukan vampir yang seperti anak kecil dan disembunyikan oleh suaminya di ruang bawah tanah. Sejak menghisap darah Giselle dan menjadi dewasa, Giselle pun jadi sering menemui vampir ini secara diam-diam..."
2539,Daddy Goes to School,ACTION,KIM JAE HAN,FRIDAY,52,729760,9.82,33511750,3071416,HIATUS,False,"Webtoon baru dari author ""Reawaken Man""!

Seorang ayah biasa yang menyayangi anak perempuannya, tiba-tiba mati karena sebuah kecelakaan. Mulai sekarang, dia akan menjaga anaknya dari geng ""12 Shio"" dengan menggunakan skill bertarung yang ada di webtoon aksi karyanya ketika masih hidup.

""Semua yang mengganggu anakku...akan kubuat menyesal!"""
2538,"At Your Service, My Lady",ROMANCE,BIBA,WEDNESDAY,3,132215,9.5,3931488,426411,COMPLETED,True,"Sekolah ini hanya berisi 1% murid-murid paling pintar dan kaya!
Dari kekayaan mereka, ada 1 pasangan yang kelihatannya
sangat sempurna! Tapi, pasangan sempurna ini sebenarnya hanya hubungan kontrak?!"
2537,Don't Jinx It!,ROMANCE,moonjoo,MONDAY,78,141509,9.67,6900685,968742,ONGOING,False,"Somang, yang ingin mencoba berpacaran dengan seseorang di masa remajanya mempunyai satu jinx.
Yaitu, dia tidak akan pernah sukses pacaran jika dia membayangkan pernikahan dengan gebetannya. Apakah dia bisa mengatasi satu jinx ini?!
Kisah romantis Somang yang suka berkhayal!"
2536,My One and Only,ROMANCE,"chantal,Dongram,Junseng",THURSDAY,3,508581,9.68,22906017,1736832,COMPLETED,True,"Arim yang mabuk setelah pulang kerja menemukan cowok ganteng yang menyebut dirinya sendiri sebagai ""manusia serigala"".
Masa sih dia benar-benar serigala?!"
2517,The Lovely Sisters,ROMANCE,"Jimmy sin,lobster",MONDAY,80,199385,9.57,10778891,1247386,ONGOING,False,"Ketika kakek Charlotte meninggal, gelar bangsawan dan seluruh kekayaan diwariskan kepada cucu perempuannya. Charlotte yang hidup menderita dengan senang hati menerima warisannya. Akan tetapi, sang ayah diam-diam memiliki putri selain Charlotte yang juga berhak menjadi pewaris. Apakah warisan tersebut akan jadi milik Charlotte, atau jatuh ke tangan Kara, sang adik yang baru dikenalnya?"
2491,How to Train Celebrity,ROMANCE,"Si Yeon,R",MONDAY,3,47186,6.54,979910,62071,COMPLETED,True,"Misun yang bermimpi menjadi PD dan membuat skenario dramanya sendiri mulai bekerja sebagai FD (Floor Director) di sebuah drama yang diproduseri Jin-Hyuk dan dibintangi oleh Eun-Ho sang aktor terpopuler. 
Tetapi kekacauan yang Misun lakukan membuatnya harus membayar kesalahannya pada Eun-Ho...?!"
2490,Men of the Harem,ROMANTIC_FANTASY,"Alphatart,HereLee,YeongBin",THURSDAY,81,574602,9.71,33625012,3361312,ONGOING,False,"Latrasil, sang kaisar perempuan, menginginkan lima lelaki untuk dijadikan pendamping. Dia ingin membuat haremnya sendiri, tidak kalah dari para kaisar lelaki yang memiliki banyak selir. Apakah para lelaki tampan ini mampu menyembuhkan hati Latrasil yang pernah disakiti mantan kekasihnya?"
2489,DO AS I SAY!,ROMANCE,Xuann,SUNDAY,78,476351,9.78,24717833,2590338,ONGOING,False,"Jieon yang pontang-panting harus melakukan tiga pekerjaan dalam sehari sangat stres dengan kamarnya yang berantakan. Tetapi, suatu hari dia mendapatkan satu boneka aneh... yang bisa memperbudak aktor terkenal, Doyoon."
2488,Shotgun Boy,THRILLER,"Kimcarnby,Redbrush",SATURDAY,69,410470,9.82,21550439,2139908,COMPLETED,False,"''Han Kyu-hwan', seorang anak laki-laki yang tidak punya pilihan selain menjadi pahlawan dari yang lemah,
Dan senapan yang dia temukan membuat bocah itu menjadi pahlawan.
Prekuel ""Sweet Home"", yang mencatat 1,2 miliar jumlah total view di global!"
2487,Love Hidden in Lies,ROMANCE,Aporo Kawai,WEDNESDAY,67,105931,9.5,4399688,567851,COMPLETED,False,"Bagi Natsume, Yuki adalah seorang cowok yang selalu bersamanya sejak kecil. Tapi... dia juga adalah orang yang Natsume sukai..!

Natsume, yang mau mendekatinya sebagai cewek, pura-pura berpacaran dengan salah satu teman sekelasnya, Takatsuki, untuk menarik perhatian Yuki.

Apakah Natsume bisa memperoleh perhatian Yuki melalui  kebohongan tersebut?!"
2485,Half Ghost,ROMANCE,se jeong,SUNDAY,76,410937,9.82,23682804,2964558,ONGOING,False,"Aku tidak bisa melihatnya, tapi bisa merasakannya..!
Kenapa hal-hal aneh terus terjadi setelah aku bertemu denganmu?!
Webtoon baru dari se jeong, author ""Ghost's Wife""!"
2484,WiraDelima,SLICE_OF_LIFE,Qoni,"TUESDAY,FRIDAY",140,394624,9.85,30912462,4574667,ONGOING,False,"Kisah seorang Wira, adik kelas yang bucin BANGET sama Delima, kakak kelasnya. Tapi, Delima tidak pede dengan tubuh mungilnya. Sejauh mana Wira akan berjuang demi menjaga senyum kak Delima-nya?"
2483,Diary of Desire,THRILLER,"juin kim,Taejoon Webtoon Company",TUESDAY,4,451570,9.74,19702992,1815665,COMPLETED,True,"Semua orang memiliki hasrat yang kuat. Tapi, apakah hidup yang penuh hasrat tersebut akan berakhir dengan bahagia?

Webtoon baru yang diproduseri oleh Park Taejoon komikus dari ""Lookism"", ""How to Fight"", dan ""Loser Life""."
2482,Beyond Max Level,FANTASY,"HONGSIL,MINo,OH",SATURDAY,80,296649,9.66,17942673,1324407,HIATUS,False,"Terjebak dalam ruang simulasi selama 3.000 tahun karena error yang tidak diketahui.
Tapi di dunia nyata, hanya 10 tahun sudah berlalu dan kini monster beserta dungeon muncul di dunia ini.
Pertarungan Kibong yang kembali dengan MAX LEVEL dimulai untuk mengembalikan semuanya!"
2477,To Love Your Enemy,ROMANCE,"Jungyoon,Taegeon","MONDAY,THURSDAY",7,569451,9.8,39310304,3608062,COMPLETED,True,"Yeonhee yang berumur 24 tahun ini baru masuk universitas sebagaii mahasiswi baru. Sebenarnya, dia mengganti namanya dengan nama baru untuk melepaskan diri dari jeratan masa lalunya yang menyebalkan.

Tapi, ternyata ada seorang mahasiswa sejurusan yang mengetahui masa lalu Yeonhee yang gelap tersebut! Bahkan dia benci sekali dengannya..!!

Apakah Yeonhee bisa menjaga rahasianya dan menjadi dekat dengan dia?"
2430,Day by Bae,ROMANCE,HAAI,SUNDAY,85,131518,9.8,8426451,1172187,ONGOING,False,"Kisah gadis desa bernama Sarmi Rahayu Ning Tyas (Hayu) yang sangat antusias mengubah hidupnya yang gitu-gitu saja. Dia nekat ke kota untuk kuliah dan berharap bisa membesarkan usaha ibunya sebagai pembuat jamu tradisional. Tapi tak disangka dia bertemu dengan Rendaru Ganendra (Ndaru), teman kecilnya yang sudah bertahun-tahun tidak bertemu. Parasnya sudah jauh berubah, dia jadi lebih tinggi, putih bersih, pokoknya tipe Hayu banget. Tapi sayang… dia dikelilingi oleh orang-orang mengerikan dan juga berbagai rumor miring tentangnya. 
Apakah Hayu tetap mau dekat dengannya dengan mengemban tudingan mirinya yang akan tersemat di dirinya nanti?
"
2429,Berita Cinta,ROMANCE,"Milka,Z6",FRIDAY,7,319868,9.73,19834466,1898298,COMPLETED,True,"Demi bertemu dengan penyiar berita yang ganteng,
aku bekerja part time di kafe yang ada di stasiun siaran.
Tapi, kenapa dia dingin banget kepadaku..?
""Aku suka kamu dari dulu, tapi kok kamu ternyata dingin banget?!"""
2428,Love is a Promise,ROMANCE,"Ai_naBecce',12pulang Studio",SATURDAY,54,167650,9.62,6980154,698725,ONGOING,False,"Dikarenakan sebuah janji dengan seorang wanita saat masih kecil, Ganendra pun terobsesi dengan Janji untuk menjadi sempurna demi wanita tersebut. Namun, apa yang akan dia lakukan disaat wanita tersebut kembali dengan sosok yang berbeda?"
2427,Be My Soulmate,ROMANCE,"NOH SEUNG-A,DALNODO",WEDNESDAY,72,309931,9.72,18768251,1507048,COMPLETED,False,"Dua artis populer, Dakyung dan Minwoo, adalah teman masa kecil. Suatu hari, mereka tidak sengaja menimbulkan skandal..! Sekarang mereka harus berpura-pura akan menikah?!

Apakah mereka bisa menyimpan rahasia besar ini?"
2426,She Would Never Know,ROMANCE,"Cafelatte,JINHA",THURSDAY,6,264802,9.53,11627112,846079,COMPLETED,True,"Setelah pacaran begitu lama, pacarku malah menikah sama orang lain?!
Dan di saat kala ingin bersedih, kok tiba-tiba juniorku yang begitu ganteng mendekatiku untuk balas dendam kepada pacarku... Kalau seperti ini, bagaimana kelanjutannya?!"
2425,"Locker, Opener",FANTASY,"Maanchwee,BARUNFLOWER",TUESDAY,87,129091,9.67,5086516,530485,ONGOING,False,"Tidak ada rahasia yang bisa disembunyikan di depan ""Opener"", seseorang yang memiliki super power untuk menguak semua rahasia seseorang.
Dobin Kim, detektif yang memiliki kekuatan ""Opener"" tiba-tiba harus berhadapan dengan kriminal ""Locker"" yang mampu mengunci semua fakta. 

Apakah Dobin bisa membuka semua fakta tersebut yang sudah dikunci oleh ""Locker""?"
2424,Clueless Girl,ROMANCE,Seokwoo,SATURDAY,68,364277,9.76,22141523,2151215,ONGOING,False,"Webtoon baru dari SEOKWOO, Author ""HANA HARU""!
Gabin adalah cucu dari ketua perusahaan besar yang tidak memiliki teman dan bahkan sampai dibully. Untuk mengatasi ini, Tae-woong, dipekerjakan menjadi pengawal Gabin dengan imbalan 500 juta won. 
Apakah Tae-woong bisa menjaga Gabin sambil menutupi identitasnya sebagai seorang pengawal?!"
2423,The Real Lesson,ACTION,"CHAE YONGTAEK,HAN GARAM",WEDNESDAY,88,1018026,9.9,84392932,8062410,ONGOING,False,"Setelah undang-undang larangan memukul para siswa disahkan, semakin banyak siswa yang seperti preman.
Suatu hari, seorang laki-laki yang kuat muncul dan menghajar para preman sekolah tersebut.

Sebenarnya siapa laki-laki itu..?!"
